Year,Month,Name,Mean_temp,Rain_sum,Days_w_rain
2017,3,KRAKÓW-OBSERWATORIUM,6.9,41.6,14
2017,4,KRAKÓW-OBSERWATORIUM,8.4,115.7,16
2017,5,KRAKÓW-OBSERWATORIUM,14.7,64.5,17
2017,6,KRAKÓW-OBSERWATORIUM,19.9,46.9,10
2017,7,KRAKÓW-OBSERWATORIUM,20.1,51.1,15
2017,8,KRAKÓW-OBSERWATORIUM,20.7,89.4,10
2017,9,KRAKÓW-OBSERWATORIUM,14.0,179.4,19
2017,10,KRAKÓW-OBSERWATORIUM,10.2,80.8,17
2017,11,KRAKÓW-OBSERWATORIUM,5.0,58.3,12
2017,12,KRAKÓW-OBSERWATORIUM,2.6,23.4,7
2017,1,KÓRNIK,-2.2,14.7,2
2017,2,KÓRNIK,0.6,37.4,11
2017,3,KÓRNIK,6.5,32.7,13
2017,4,KÓRNIK,7.8,44.2,14
2017,5,KÓRNIK,14.5,31.0,13
2017,6,KÓRNIK,18.3,76.4,17
2017,7,KÓRNIK,18.7,150.6,19
2017,8,KÓRNIK,19.0,112.4,14
2017,9,KÓRNIK,13.3,62.7,19
2017,10,KÓRNIK,10.5,80.5,16
2017,11,KÓRNIK,5.3,43.8,20
2017,12,KÓRNIK,2.8,50.5,17
2017,1,PUŁTUSK,-4.2,14.5,1
2017,2,PUŁTUSK,-1.8,39.7,6
2017,3,PUŁTUSK,5.4,44.7,13
2017,4,PUŁTUSK,7.1,55.1,13
2017,5,PUŁTUSK,13.8,48.0,10
2017,6,PUŁTUSK,17.5,149.2,12
2017,7,PUŁTUSK,18.1,104.9,18
2017,8,PUŁTUSK,18.6,58.2,9
2017,9,PUŁTUSK,13.2,120.1,19
2017,10,PUŁTUSK,9.0,76.5,20
2017,11,PUŁTUSK,4.0,61.2,13
2017,12,PUŁTUSK,1.6,37.8,10
2018,1,KRAKÓW-OBSERWATORIUM,1.7,22.1,9
2018,2,KRAKÓW-OBSERWATORIUM,-2.3,13.6,1
2018,3,KRAKÓW-OBSERWATORIUM,1.3,23.9,8
2018,4,KRAKÓW-OBSERWATORIUM,14.5,10.2,8
2018,5,KRAKÓW-OBSERWATORIUM,17.7,43.2,6
2018,6,KRAKÓW-OBSERWATORIUM,19.6,70.7,15
2018,7,KRAKÓW-OBSERWATORIUM,20.5,130.4,17
2018,8,KRAKÓW-OBSERWATORIUM,20.9,97.6,11
2018,9,KRAKÓW-OBSERWATORIUM,15.9,72.7,11
2018,10,KRAKÓW-OBSERWATORIUM,10.8,47.8,11
2018,11,KRAKÓW-OBSERWATORIUM,5.0,8.8,6
2018,12,KRAKÓW-OBSERWATORIUM,1.8,47.0,16
2018,1,KÓRNIK,2.1,49.5,10
2018,2,KÓRNIK,-2.6,4.8,2
2018,3,KÓRNIK,0.7,40.6,7
2018,4,KÓRNIK,12.7,32.4,8
2018,5,KÓRNIK,17.2,25.3,8
2018,6,KÓRNIK,19.0,150.3,11
2018,7,KÓRNIK,20.7,102.1,11
2018,8,KÓRNIK,20.9,13.2,8
2018,9,KÓRNIK,15.3,57.0,10
2018,10,KÓRNIK,9.9,36.2,9
2018,11,KÓRNIK,4.8,15.0,8
2018,12,KÓRNIK,2.8,58.6,19
2018,1,PUŁTUSK,-0.2,35.1,7
2018,2,PUŁTUSK,-4.0,8.3,1
2018,3,PUŁTUSK,0.0,11.7,5
2018,4,PUŁTUSK,12.6,30.7,10
2018,5,PUŁTUSK,17.0,46.9,10
2018,6,PUŁTUSK,18.8,33.2,9
2018,7,PUŁTUSK,20.9,139.2,13
2018,8,PUŁTUSK,20.0,54.6,8
2018,9,PUŁTUSK,14.8,40.9,9
2018,10,PUŁTUSK,8.4,45.1,9
2018,11,PUŁTUSK,3.5,12.5,4
2018,12,PUŁTUSK,0.5,68.7,11
2019,1,KRAKÓW-OBSERWATORIUM,-1.2,58.5,2
2019,2,KRAKÓW-OBSERWATORIUM,3.5,12.8,5
2019,3,KRAKÓW-OBSERWATORIUM,6.8,26.1,12
2019,4,KRAKÓW-OBSERWATORIUM,10.5,85.2,11
2019,5,KRAKÓW-OBSERWATORIUM,13.1,157.2,22
2019,6,KRAKÓW-OBSERWATORIUM,22.8,31.0,8
2019,7,KRAKÓW-OBSERWATORIUM,20.1,36.9,13
2019,8,KRAKÓW-OBSERWATORIUM,20.8,91.4,13
2019,9,KRAKÓW-OBSERWATORIUM,14.9,74.0,14
2019,10,KRAKÓW-OBSERWATORIUM,10.7,41.7,8
2019,11,KRAKÓW-OBSERWATORIUM,6.4,45.6,10
2019,12,KRAKÓW-OBSERWATORIUM,3.1,38.4,9
2019,1,KÓRNIK,0.0,57.1,6
2019,2,KÓRNIK,3.4,17.3,8
2019,3,KÓRNIK,6.4,48.1,14
2019,4,KÓRNIK,10.1,6.9,2
2019,5,KÓRNIK,12.5,82.3,16
2019,6,KÓRNIK,22.6,5.6,3
2019,7,KÓRNIK,19.6,44.8,10
2019,8,KÓRNIK,20.4,48.9,12
2019,9,KÓRNIK,14.0,62.0,15
2019,10,KÓRNIK,10.4,16.5,11
2019,11,KÓRNIK,6.0,56.3,17
2019,12,KÓRNIK,3.4,17.5,17
2019,1,PUŁTUSK,-2.6,34.0,5
2019,2,PUŁTUSK,2.1,26.7,3
2019,3,PUŁTUSK,5.1,30.7,8
2019,4,PUŁTUSK,9.5,1.1,2
2019,5,PUŁTUSK,13.1,70.8,17
2019,6,PUŁTUSK,21.7,37.0,4
2019,7,PUŁTUSK,18.5,92.3,12
2019,8,PUŁTUSK,19.4,57.1,7
2019,9,PUŁTUSK,13.8,55.3,12
2019,10,PUŁTUSK,9.7,18.3,7
2019,11,PUŁTUSK,5.4,20.3,12
2019,12,PUŁTUSK,2.4,40.7,11
